timetable_id,day,time_slot,subject_id,faculty_id,room
TT1801,Tuesday,03:00-04:00,SUB0189,F0877,A146
TT1802,Tuesday,12:15-01:15,SUB0962,F0512,A125
TT1803,Thursday,12:15-01:15,SUB0242,F0425,B222
TT1804,Wednesday,09:00-10:00,SUB0379,F0607,B233
TT1805,Tuesday,02:00-03:00,SUB0740,F0537,A139
TT1806,Tuesday,09:00-10:00,SUB0317,F0250,B201
TT1807,Tuesday,03:00-04:00,SUB0717,F0890,A119
TT1808,Tuesday,11:15-12:15,SUB0431,F0693,A139
TT1809,Friday,12:15-01:15,SUB0714,F0118,B235
TT1810,Wednesday,10:00-11:00,SUB0598,F0553,B236
TT1811,Wednesday,03:00-04:00,SUB0188,F0582,B217
TT1812,Tuesday,03:00-04:00,SUB0292,F0758,B204
TT1813,Wednesday,11:15-12:15,SUB0277,F0202,B211
TT1814,Monday,11:15-12:15,SUB0086,F0194,A137
TT1815,Tuesday,03:00-04:00,SUB0607,F0877,B217
TT1816,Friday,02:00-03:00,SUB0940,F0116,A140
TT1817,Friday,12:15-01:15,SUB0497,F0503,A108
TT1818,Thursday,10:00-11:00,SUB0590,F0612,B227
TT1819,Thursday,09:00-10:00,SUB0356,F0941,B231
TT1820,Friday,09:00-10:00,SUB0603,F0549,A140
TT1821,Tuesday,09:00-10:00,SUB0082,F0925,A117
TT1822,Tuesday,03:00-04:00,SUB0623,F0863,B239
TT1823,Monday,11:15-12:15,SUB0112,F0223,B236
TT1824,Tuesday,09:00-10:00,SUB0472,F0948,B203
TT1825,Wednesday,03:00-04:00,SUB0713,F0775,A136
TT1826,Tuesday,09:00-10:00,SUB0779,F0972,A148
TT1827,Monday,12:15-01:15,SUB0499,F0950,A111
TT1828,Monday,09:00-10:00,SUB0617,F0085,B206
TT1829,Wednesday,03:00-04:00,SUB0343,F0814,B208
TT1830,Friday,03:00-04:00,SUB0333,F0509,B248
TT1831,Monday,02:00-03:00,SUB0313,F0658,B220
TT1832,Wednesday,02:00-03:00,SUB0239,F0779,A148
TT1833,Wednesday,10:00-11:00,SUB0750,F0522,A102
TT1834,Thursday,10:00-11:00,SUB0823,F0703,A127
TT1835,Friday,09:00-10:00,SUB0267,F0448,A127
TT1836,Monday,03:00-04:00,SUB0160,F0711,B243
TT1837,Monday,09:00-10:00,SUB0688,F0890,A137
TT1838,Wednesday,03:00-04:00,SUB0318,F0086,B210
TT1839,Tuesday,09:00-10:00,SUB0981,F0342,A145
TT1840,Thursday,02:00-03:00,SUB0287,F0086,A140
TT1841,Monday,09:00-10:00,SUB0667,F0631,A102
TT1842,Monday,09:00-10:00,SUB0543,F0310,A124
TT1843,Friday,12:15-01:15,SUB0013,F0619,A123
TT1844,Wednesday,12:15-01:15,SUB0264,F0360,A102
TT1845,Monday,11:15-12:15,SUB0931,F0722,A138
TT1846,Wednesday,03:00-04:00,SUB0585,F0619,B228
TT1847,Friday,09:00-10:00,SUB0233,F0629,A107
TT1848,Thursday,11:15-12:15,SUB0111,F0622,B211
TT1849,Thursday,10:00-11:00,SUB0373,F0583,B248
TT1850,Monday,10:00-11:00,SUB0120,F0238,B250
TT1851,Thursday,03:00-04:00,SUB0500,F0034,B245
TT1852,Tuesday,12:15-01:15,SUB0198,F0563,A143
TT1853,Wednesday,09:00-10:00,SUB0431,F0452,A141
TT1854,Tuesday,09:00-10:00,SUB0872,F0103,B208
TT1855,Monday,11:15-12:15,SUB0445,F0083,A144
TT1856,Tuesday,11:15-12:15,SUB0545,F0101,B243
TT1857,Friday,09:00-10:00,SUB0446,F0861,B226
TT1858,Thursday,03:00-04:00,SUB0164,F0116,A143
TT1859,Wednesday,12:15-01:15,SUB0879,F0876,A122
TT1860,Wednesday,02:00-03:00,SUB0750,F0242,A146
TT1861,Thursday,09:00-10:00,SUB0925,F0613,A125
TT1862,Friday,09:00-10:00,SUB0921,F0765,B218
TT1863,Wednesday,12:15-01:15,SUB0840,F0648,B215
TT1864,Wednesday,10:00-11:00,SUB0564,F0891,B214
TT1865,Friday,12:15-01:15,SUB0932,F0464,B238
TT1866,Thursday,11:15-12:15,SUB0237,F0861,A144
TT1867,Thursday,10:00-11:00,SUB0517,F0167,A144
TT1868,Friday,10:00-11:00,SUB0325,F0046,B212
TT1869,Friday,11:15-12:15,SUB0908,F0476,B218
TT1870,Monday,11:15-12:15,SUB0514,F0286,B221
TT1871,Wednesday,11:15-12:15,SUB0784,F0819,A123
TT1872,Friday,03:00-04:00,SUB0175,F0147,B246
TT1873,Friday,11:15-12:15,SUB0694,F0335,A109
TT1874,Tuesday,11:15-12:15,SUB0712,F0207,A134
TT1875,Friday,11:15-12:15,SUB0721,F0528,A139
TT1876,Wednesday,11:15-12:15,SUB0187,F0896,B241
TT1877,Tuesday,10:00-11:00,SUB0655,F0875,B228
TT1878,Thursday,02:00-03:00,SUB0455,F0120,A102
TT1879,Wednesday,10:00-11:00,SUB0652,F0370,A142
TT1880,Thursday,03:00-04:00,SUB0356,F0931,B236
TT1881,Wednesday,12:15-01:15,SUB0694,F0623,A104
TT1882,Friday,02:00-03:00,SUB0040,F0892,B218
TT1883,Monday,12:15-01:15,SUB0689,F0744,B231
TT1884,Friday,10:00-11:00,SUB0660,F0899,B235
TT1885,Monday,02:00-03:00,SUB0613,F0009,B241
TT1886,Monday,03:00-04:00,SUB0043,F0147,B222
TT1887,Thursday,02:00-03:00,SUB0891,F0742,B236
TT1888,Thursday,11:15-12:15,SUB0359,F0234,A106
TT1889,Wednesday,11:15-12:15,SUB0846,F0109,B203
TT1890,Thursday,02:00-03:00,SUB0983,F0860,B201
TT1891,Thursday,03:00-04:00,SUB0999,F0166,B205
TT1892,Thursday,11:15-12:15,SUB0034,F0612,A105
TT1893,Wednesday,09:00-10:00,SUB0196,F0953,B203
TT1894,Wednesday,12:15-01:15,SUB0515,F0964,A101
TT1895,Friday,03:00-04:00,SUB0311,F0470,B229
TT1896,Friday,12:15-01:15,SUB0011,F0186,B248
TT1897,Tuesday,09:00-10:00,SUB0511,F0993,B205
TT1898,Tuesday,03:00-04:00,SUB0257,F0685,B246
TT1899,Tuesday,12:15-01:15,SUB0998,F0688,B238
TT1900,Tuesday,03:00-04:00,SUB0534,F0440,A137
TT1901,Thursday,10:00-11:00,SUB0900,F0034,A113
TT1902,Tuesday,10:00-11:00,SUB0824,F0047,A117
TT1903,Wednesday,09:00-10:00,SUB0978,F0784,B231
TT1904,Wednesday,03:00-04:00,SUB0126,F0867,B229
TT1905,Wednesday,09:00-10:00,SUB0876,F0447,B220
TT1906,Thursday,11:15-12:15,SUB0937,F0571,A147
TT1907,Tuesday,02:00-03:00,SUB0033,F0509,A123
TT1908,Wednesday,02:00-03:00,SUB0349,F0102,A143
TT1909,Friday,09:00-10:00,SUB0298,F0513,B203
TT1910,Friday,11:15-12:15,SUB0617,F0785,A116
TT1911,Thursday,11:15-12:15,SUB0010,F0726,B224
TT1912,Thursday,02:00-03:00,SUB0589,F0372,B246
TT1913,Thursday,02:00-03:00,SUB0092,F0170,A144
TT1914,Thursday,10:00-11:00,SUB0444,F0384,B222
TT1915,Friday,02:00-03:00,SUB0998,F0188,B223
TT1916,Tuesday,09:00-10:00,SUB0062,F0967,B216
TT1917,Tuesday,03:00-04:00,SUB0942,F0327,B224
TT1918,Wednesday,09:00-10:00,SUB0896,F0661,B209
TT1919,Tuesday,03:00-04:00,SUB0672,F0039,B247
TT1920,Thursday,02:00-03:00,SUB0390,F0236,A144
TT1921,Thursday,02:00-03:00,SUB0763,F0112,B241
TT1922,Monday,03:00-04:00,SUB0890,F0028,A127
TT1923,Monday,12:15-01:15,SUB0662,F0680,B225
TT1924,Monday,02:00-03:00,SUB0675,F0681,B240
TT1925,Thursday,03:00-04:00,SUB0916,F0230,A109
TT1926,Friday,09:00-10:00,SUB0005,F0715,A104
TT1927,Thursday,11:15-12:15,SUB0887,F0155,B216
TT1928,Thursday,12:15-01:15,SUB0307,F0414,A138
TT1929,Friday,11:15-12:15,SUB0358,F0287,B212
TT1930,Wednesday,09:00-10:00,SUB0854,F0136,A128
TT1931,Friday,03:00-04:00,SUB0848,F0613,A125
TT1932,Friday,09:00-10:00,SUB0290,F0973,B250
TT1933,Friday,09:00-10:00,SUB0833,F0824,A123
TT1934,Monday,12:15-01:15,SUB0693,F0989,A104
TT1935,Tuesday,03:00-04:00,SUB0206,F0906,B211
TT1936,Friday,12:15-01:15,SUB0676,F0861,A147
TT1937,Tuesday,09:00-10:00,SUB0357,F0184,A130
TT1938,Monday,11:15-12:15,SUB0686,F0585,B232
TT1939,Thursday,12:15-01:15,SUB0290,F0676,A144
TT1940,Friday,11:15-12:15,SUB0094,F0581,B250
TT1941,Thursday,09:00-10:00,SUB0047,F0864,B238
TT1942,Tuesday,09:00-10:00,SUB0965,F0618,B250
TT1943,Thursday,10:00-11:00,SUB0800,F0433,B224
TT1944,Wednesday,10:00-11:00,SUB0394,F0017,B201
TT1945,Thursday,12:15-01:15,SUB0042,F0833,A135
TT1946,Thursday,12:15-01:15,SUB0616,F0083,A149
TT1947,Wednesday,12:15-01:15,SUB0889,F0316,B246
TT1948,Tuesday,09:00-10:00,SUB0699,F0475,A118
TT1949,Friday,02:00-03:00,SUB0688,F0308,A142
TT1950,Wednesday,12:15-01:15,SUB0491,F0058,A137
TT1951,Monday,09:00-10:00,SUB0298,F0908,A112
TT1952,Thursday,02:00-03:00,SUB0993,F0641,A131
TT1953,Thursday,09:00-10:00,SUB0314,F0068,A102
TT1954,Wednesday,12:15-01:15,SUB0979,F0503,A114
TT1955,Friday,12:15-01:15,SUB0359,F0443,A102
TT1956,Monday,12:15-01:15,SUB0757,F0185,B214
TT1957,Tuesday,11:15-12:15,SUB0290,F0348,B242
TT1958,Wednesday,02:00-03:00,SUB0371,F0451,A150
TT1959,Friday,09:00-10:00,SUB0896,F0056,B209
TT1960,Tuesday,03:00-04:00,SUB0757,F0724,B240
TT1961,Wednesday,11:15-12:15,SUB0705,F0172,B224
TT1962,Friday,02:00-03:00,SUB0190,F0125,B250
TT1963,Tuesday,10:00-11:00,SUB0678,F0190,A134
TT1964,Monday,10:00-11:00,SUB0539,F0012,A123
TT1965,Friday,12:15-01:15,SUB0737,F0200,A122
TT1966,Wednesday,10:00-11:00,SUB0545,F0528,A110
TT1967,Friday,12:15-01:15,SUB0925,F0466,A104
TT1968,Tuesday,02:00-03:00,SUB0528,F0476,B236
TT1969,Thursday,09:00-10:00,SUB0510,F0138,A138
TT1970,Tuesday,10:00-11:00,SUB0622,F0001,B220
TT1971,Friday,11:15-12:15,SUB0514,F0533,B239
TT1972,Friday,12:15-01:15,SUB0954,F0317,B228
TT1973,Thursday,10:00-11:00,SUB0493,F0034,A149
TT1974,Friday,12:15-01:15,SUB0784,F0982,B207
TT1975,Thursday,12:15-01:15,SUB0145,F0296,B222
TT1976,Wednesday,09:00-10:00,SUB0281,F0423,A149
TT1977,Friday,10:00-11:00,SUB0139,F0754,B246
TT1978,Monday,10:00-11:00,SUB0884,F0633,B212
TT1979,Tuesday,03:00-04:00,SUB0582,F0123,B208
TT1980,Monday,12:15-01:15,SUB0044,F0792,B205
TT1981,Monday,02:00-03:00,SUB0249,F0640,B204
TT1982,Monday,11:15-12:15,SUB0726,F0741,A105
TT1983,Monday,09:00-10:00,SUB0270,F0428,A132
TT1984,Monday,12:15-01:15,SUB0625,F0999,A132
TT1985,Thursday,03:00-04:00,SUB0622,F0992,A134
TT1986,Friday,12:15-01:15,SUB0238,F0993,A116
TT1987,Thursday,12:15-01:15,SUB0139,F0835,A123
TT1988,Tuesday,09:00-10:00,SUB0818,F0921,B233
TT1989,Monday,09:00-10:00,SUB0269,F0990,A146
TT1990,Wednesday,11:15-12:15,SUB0224,F0395,A149
TT1991,Friday,11:15-12:15,SUB0919,F0429,B241
TT1992,Friday,03:00-04:00,SUB0648,F0905,A112
TT1993,Friday,12:15-01:15,SUB0037,F0723,A131
TT1994,Wednesday,09:00-10:00,SUB0946,F0042,A137
TT1995,Thursday,03:00-04:00,SUB0510,F0234,A150
TT1996,Tuesday,12:15-01:15,SUB0626,F0777,B213
TT1997,Friday,10:00-11:00,SUB0064,F0168,A113
TT1998,Monday,11:15-12:15,SUB0601,F0273,A128
TT1999,Monday,11:15-12:15,SUB0226,F0450,A132
TT2000,Thursday,09:00-10:00,SUB0504,F0381,B245
