attendance_id,student_id,subject_id,date,status
616,S0685,SUB0292,2025-07-24,Absent
617,S0758,SUB0639,2026-05-01,Present
618,S0597,SUB0544,2026-03-27,Absent
619,S0765,SUB0241,2026-06-11,Leave
620,S0469,SUB0892,2025-12-20,Present
621,S0015,SUB0607,2025-09-27,Present
622,S0394,SUB0968,2026-02-14,Leave
623,S0526,SUB0180,2025-10-04,Present
624,S0914,SUB0053,2025-10-24,Leave
625,S0435,SUB0728,2025-08-23,Absent
626,S0243,SUB0237,2025-12-05,Present
627,S0299,SUB0078,2026-01-19,Leave
628,S0341,SUB0587,2025-07-23,Present
629,S0890,SUB0322,2026-02-06,Leave
630,S0851,SUB0064,2026-02-04,Absent
631,S0914,SUB0518,2025-11-18,Leave
632,S0684,SUB0104,2025-08-04,Present
633,S0346,SUB0479,2026-02-18,Absent
634,S0382,SUB0155,2026-02-11,Leave
635,S0736,SUB0964,2025-08-15,Leave
636,S0564,SUB0863,2025-12-23,Leave
637,S0894,SUB0828,2026-02-11,Present
638,S0554,SUB0972,2026-06-16,Absent
639,S0468,SUB0475,2025-10-06,Leave
640,S0579,SUB0730,2025-10-29,Leave
641,S0367,SUB0322,2025-08-04,Absent
642,S0903,SUB0894,2026-01-09,Present
643,S0682,SUB0950,2026-01-02,Present
644,S0380,SUB0680,2025-12-13,Leave
645,S0453,SUB0623,2026-04-10,Present
646,S0715,SUB0215,2026-01-01,Present
647,S0584,SUB0796,2026-03-12,Leave
648,S0748,SUB0027,2025-08-05,Leave
649,S0197,SUB0921,2026-07-16,Absent
650,S0473,SUB0751,2026-05-27,Absent
651,S0385,SUB0035,2026-06-16,Present
652,S0334,SUB0156,2025-11-26,Leave
653,S0113,SUB0938,2026-05-11,Leave
654,S0440,SUB0062,2025-11-24,Present
655,S0859,SUB0496,2026-06-08,Present
656,S0765,SUB0207,2026-05-23,Leave
657,S0155,SUB0215,2026-05-27,Present
658,S0380,SUB0792,2026-03-04,Absent
659,S0627,SUB0515,2026-04-20,Leave
660,S0733,SUB0360,2026-01-04,Absent
661,S0160,SUB0352,2025-09-08,Absent
662,S0807,SUB0554,2025-12-02,Absent
663,S0230,SUB0519,2025-10-18,Present
664,S0084,SUB0819,2025-10-05,Absent
665,S0123,SUB0546,2026-01-26,Absent
666,S0831,SUB0261,2026-03-27,Present
667,S0827,SUB0212,2026-01-04,Absent
668,S0061,SUB0798,2025-11-28,Absent
669,S0100,SUB0509,2025-12-23,Present
670,S0173,SUB0727,2026-04-19,Absent
671,S0351,SUB0820,2025-10-11,Leave
672,S0685,SUB0800,2025-08-24,Present
673,S0550,SUB0403,2026-04-24,Absent
674,S0016,SUB0672,2026-06-05,Leave
675,S0707,SUB0909,2025-09-17,Present
676,S0765,SUB0823,2025-09-17,Leave
677,S0420,SUB0333,2026-03-14,Present
678,S0450,SUB0168,2025-09-04,Leave
679,S0463,SUB0384,2025-11-21,Present
680,S0103,SUB0339,2026-06-12,Absent
681,S0994,SUB0098,2026-02-10,Present
682,S0231,SUB0282,2026-01-13,Present
683,S0179,SUB0923,2026-01-26,Leave
684,S0923,SUB0329,2026-06-14,Absent
685,S0820,SUB0145,2026-01-11,Leave
686,S0868,SUB0103,2026-06-24,Present
687,S0401,SUB0145,2025-10-17,Leave
688,S0482,SUB0013,2026-04-02,Leave
689,S0586,SUB0999,2026-02-07,Absent
690,S0276,SUB0498,2026-04-30,Leave
691,S0807,SUB0955,2026-03-22,Leave
692,S0626,SUB0969,2025-11-09,Present
693,S0130,SUB0031,2025-08-20,Present
694,S0994,SUB0952,2025-12-21,Present
695,S0263,SUB0194,2026-02-27,Present
696,S0066,SUB0615,2025-09-17,Present
697,S0844,SUB0952,2026-01-07,Present
698,S0227,SUB0199,2026-06-15,Present
699,S0142,SUB0596,2026-02-21,Leave
700,S0892,SUB0501,2025-08-05,Leave
701,S0435,SUB0159,2025-12-15,Present
702,S0911,SUB0703,2025-10-09,Present
703,S0635,SUB0283,2025-12-18,Leave
704,S0182,SUB0270,2025-08-09,Present
705,S0011,SUB0327,2025-09-20,Present
706,S0896,SUB0925,2026-04-20,Absent
707,S0857,SUB0582,2025-12-13,Leave
708,S0092,SUB0172,2025-08-31,Absent
709,S0261,SUB0683,2025-11-02,Present
710,S0693,SUB0188,2026-01-05,Absent
711,S0514,SUB0859,2025-12-03,Leave
712,S0951,SUB0177,2025-11-13,Leave
713,S0956,SUB0413,2026-02-13,Absent
714,S0723,SUB0475,2025-11-13,Leave
715,S0108,SUB0499,2025-12-18,Leave
716,S0162,SUB0740,2026-03-24,Absent
717,S0030,SUB0869,2025-10-30,Leave
718,S0230,SUB0791,2026-05-25,Absent
719,S0301,SUB0290,2026-03-05,Leave
720,S0296,SUB0548,2026-04-29,Leave
721,S0435,SUB0764,2026-05-10,Absent
722,S0477,SUB0984,2026-06-04,Absent
723,S0871,SUB0608,2025-12-26,Present
724,S0877,SUB0808,2025-12-27,Leave
725,S0193,SUB0633,2025-08-19,Absent
726,S0538,SUB0339,2026-05-10,Present
727,S0436,SUB0006,2025-11-01,Leave
728,S0462,SUB0800,2025-12-21,Leave
729,S0976,SUB0043,2025-11-03,Absent
730,S0017,SUB0967,2025-12-22,Present
731,S0574,SUB0868,2025-12-29,Leave
732,S0556,SUB0680,2026-01-18,Leave
733,S0395,SUB0322,2025-10-09,Absent
734,S0233,SUB0189,2026-05-09,Present
735,S0279,SUB0724,2026-04-04,Present
736,S0313,SUB0724,2026-02-11,Present
737,S0444,SUB0186,2026-01-08,Leave
738,S0557,SUB0540,2026-03-19,Leave
739,S0561,SUB0540,2025-09-23,Present
740,S0191,SUB0679,2025-12-21,Absent
741,S0532,SUB0737,2026-02-11,Leave
742,S0358,SUB0809,2025-11-03,Present
743,S0868,SUB0469,2026-01-22,Absent
744,S0910,SUB0693,2026-02-09,Absent
745,S0677,SUB0040,2026-01-07,Absent
746,S0318,SUB0846,2026-05-30,Absent
747,S0049,SUB0462,2025-09-20,Absent
748,S0376,SUB0604,2026-03-29,Absent
749,S0255,SUB0551,2026-03-30,Present
750,S0965,SUB0988,2026-06-18,Absent
751,S0681,SUB0799,2026-05-25,Leave
752,S0231,SUB0866,2026-02-08,Present
753,S0873,SUB0477,2025-09-12,Leave
754,S0343,SUB0477,2026-05-04,Absent
755,S0056,SUB0204,2025-12-08,Present
756,S0586,SUB0997,2026-02-01,Absent
757,S0401,SUB0639,2026-03-02,Present
758,S0735,SUB0061,2026-02-02,Leave
759,S0579,SUB0799,2026-03-08,Present
760,S0164,SUB0183,2025-12-01,Leave
761,S0138,SUB0525,2025-11-07,Absent
762,S0233,SUB0518,2025-10-29,Leave
763,S0455,SUB0903,2025-09-04,Present
764,S0653,SUB0305,2025-11-22,Absent
765,S0080,SUB0073,2026-02-12,Absent
766,S0522,SUB0750,2025-09-12,Leave
767,S0040,SUB0990,2026-01-28,Leave
768,S0966,SUB0115,2025-07-31,Leave
769,S0153,SUB0193,2026-03-21,Leave
770,S0164,SUB0692,2026-04-20,Present
771,S0007,SUB0698,2026-02-19,Absent
772,S0997,SUB0315,2026-01-07,Present
773,S0691,SUB0508,2026-03-17,Present
774,S0581,SUB0339,2026-05-31,Leave
775,S0052,SUB0138,2025-11-09,Leave
776,S0355,SUB0256,2025-11-25,Leave
777,S0742,SUB0245,2025-09-24,Present
778,S0149,SUB0133,2025-10-28,Present
779,S0652,SUB0375,2026-06-05,Absent
780,S0397,SUB0100,2026-01-25,Present
781,S0308,SUB0551,2026-04-15,Absent
782,S0001,SUB0548,2026-04-09,Present
783,S0836,SUB0015,2025-12-16,Leave
784,S0887,SUB0906,2026-05-18,Present
785,S0010,SUB0515,2025-12-11,Present
786,S0333,SUB0218,2026-01-23,Present
787,S0410,SUB0221,2026-03-29,Leave
788,S0849,SUB0870,2025-10-09,Present
789,S0106,SUB0800,2026-07-02,Leave
790,S0190,SUB0851,2025-08-20,Absent
791,S0091,SUB0893,2026-06-28,Absent
792,S0636,SUB0206,2026-05-19,Absent
793,S0720,SUB0543,2026-06-24,Absent
794,S0199,SUB0317,2025-08-30,Leave
795,S0902,SUB0100,2026-03-31,Absent
796,S0963,SUB0825,2025-10-22,Absent
797,S0786,SUB0472,2025-09-26,Present
798,S0384,SUB0429,2025-12-22,Absent
799,S0459,SUB0537,2026-06-17,Absent
800,S0691,SUB0008,2026-03-16,Present
801,S0073,SUB0081,2025-10-04,Leave
802,S0774,SUB0664,2026-01-31,Present
803,S0318,SUB0853,2026-03-09,Present
804,S0207,SUB0362,2026-02-19,Absent
805,S0255,SUB0600,2026-03-22,Absent
806,S0203,SUB1000,2025-08-13,Leave
807,S0008,SUB0400,2025-10-30,Present
808,S0102,SUB0757,2026-01-07,Leave
809,S0421,SUB0535,2026-07-13,Leave
810,S0520,SUB0801,2026-04-06,Present
811,S0325,SUB0261,2025-08-03,Present
812,S0719,SUB0155,2025-12-19,Leave
813,S0036,SUB0445,2026-05-20,Leave
814,S0167,SUB0735,2026-07-04,Absent
815,S0756,SUB0378,2026-03-05,Absent
816,S0893,SUB0162,2026-07-15,Leave
817,S0094,SUB0618,2026-06-24,Absent
818,S0113,SUB0095,2025-09-28,Absent
819,S0442,SUB0979,2025-08-25,Present
820,S0667,SUB0620,2026-02-02,Leave
821,S0970,SUB0251,2025-07-19,Present
822,S0578,SUB0798,2025-09-04,Leave
823,S0436,SUB0294,2026-01-16,Absent
824,S0468,SUB0155,2026-02-05,Present
825,S0480,SUB0055,2026-05-25,Present
826,S0171,SUB0978,2026-05-23,Absent
827,S0825,SUB0148,2025-11-19,Leave
828,S0433,SUB0329,2025-10-16,Leave
829,S0740,SUB0527,2025-08-12,Absent
830,S0792,SUB0017,2026-05-16,Present
831,S0073,SUB0096,2026-02-19,Leave
832,S0461,SUB0169,2026-03-28,Leave
833,S0396,SUB0220,2026-01-03,Leave
834,S0961,SUB0155,2026-03-19,Present
835,S0167,SUB0942,2026-03-23,Present
836,S0309,SUB0575,2025-10-29,Absent
837,S0432,SUB0424,2025-08-23,Leave
838,S0475,SUB0779,2026-04-23,Present
839,S0092,SUB0652,2025-08-17,Leave
840,S0472,SUB0306,2026-06-30,Leave
841,S0213,SUB0460,2026-06-29,Absent
842,S0582,SUB0613,2026-06-21,Absent
843,S0339,SUB0646,2026-05-28,Absent
844,S0030,SUB0488,2026-02-10,Leave
845,S0741,SUB0963,2025-10-10,Absent
846,S0772,SUB0083,2026-04-24,Leave
847,S0638,SUB0596,2026-06-07,Present
848,S0779,SUB0391,2026-02-14,Leave
849,S0674,SUB0604,2026-01-21,Present
850,S0825,SUB0691,2025-12-19,Present
851,S0726,SUB0604,2026-06-30,Present
852,S0518,SUB0459,2026-06-06,Absent
853,S0537,SUB0078,2025-11-29,Absent
854,S0367,SUB0553,2026-04-05,Present
855,S0666,SUB0279,2026-05-17,Absent
856,S0455,SUB0879,2025-12-13,Absent
857,S0693,SUB0575,2025-10-26,Absent
858,S0139,SUB0477,2026-05-21,Leave
859,S0537,SUB0747,2026-03-04,Present
860,S0991,SUB0920,2026-06-15,Absent
861,S0215,SUB0092,2026-05-21,Leave
862,S0061,SUB0309,2026-02-18,Absent
863,S0978,SUB0066,2025-09-21,Absent
864,S0573,SUB0702,2026-01-20,Leave
865,S0613,SUB0523,2025-10-23,Present
866,S0974,SUB0067,2026-06-05,Absent
867,S0722,SUB0998,2026-01-24,Absent
868,S0258,SUB0768,2025-10-13,Leave
869,S0641,SUB0726,2026-03-25,Leave
870,S0319,SUB0883,2026-03-31,Absent
871,S0443,SUB0977,2025-09-23,Present
872,S0733,SUB0927,2026-04-03,Present
873,S0786,SUB0455,2026-06-18,Present
874,S0524,SUB0131,2025-09-27,Leave
875,S0377,SUB0265,2025-07-30,Present
876,S0005,SUB0675,2026-01-08,Absent
877,S0564,SUB0647,2026-06-11,Absent
878,S0846,SUB0642,2026-01-18,Leave
879,S0820,SUB0063,2026-06-12,Present
880,S0179,SUB0088,2026-01-23,Present
881,S0358,SUB0972,2026-04-18,Present
882,S0231,SUB0443,2026-03-18,Absent
883,S0526,SUB0486,2026-03-24,Leave
884,S0629,SUB0702,2026-04-08,Present
885,S0384,SUB0983,2026-03-03,Absent
886,S0231,SUB0748,2025-10-03,Leave
887,S0156,SUB0847,2026-04-16,Absent
888,S0373,SUB0042,2025-10-22,Absent
889,S0982,SUB0012,2026-06-08,Present
890,S0346,SUB0955,2025-09-17,Absent
891,S0595,SUB0197,2026-02-22,Absent
892,S0255,SUB0773,2026-02-14,Leave
893,S0818,SUB0775,2026-06-29,Absent
894,S0958,SUB0777,2025-08-16,Present
895,S0694,SUB0357,2025-11-10,Absent
896,S0130,SUB0862,2026-06-26,Leave
897,S0071,SUB0229,2026-07-09,Present
898,S0062,SUB0853,2026-01-29,Leave
899,S0853,SUB0434,2025-10-20,Present
900,S0270,SUB0781,2026-02-01,Present
901,S0171,SUB0760,2026-04-12,Absent
902,S0126,SUB0827,2026-05-20,Leave
903,S0652,SUB0193,2026-04-18,Leave
904,S0973,SUB0290,2025-08-16,Absent
905,S0561,SUB0596,2025-10-24,Present
906,S0237,SUB0936,2025-07-17,Absent
907,S0394,SUB0931,2025-08-08,Leave
908,S0711,SUB0718,2026-02-09,Absent
909,S0883,SUB0246,2026-02-28,Leave
910,S0046,SUB0094,2026-04-25,Present
911,S0640,SUB0109,2026-06-30,Leave
912,S0018,SUB0669,2026-06-03,Present
913,S0295,SUB0389,2026-06-28,Present
914,S0871,SUB0354,2025-10-15,Leave
915,S0540,SUB0771,2026-02-16,Present
916,S0689,SUB0947,2025-11-28,Absent
917,S0079,SUB0533,2025-11-24,Present
918,S0451,SUB0349,2025-09-19,Present
919,S0880,SUB0864,2026-01-17,Present
920,S0771,SUB0791,2025-10-22,Present
921,S0821,SUB0237,2025-09-09,Present
922,S0561,SUB0685,2025-09-23,Absent
923,S0839,SUB0330,2026-07-05,Absent
924,S0354,SUB0590,2026-06-07,Present
925,S0221,SUB0610,2026-02-21,Present
926,S0027,SUB0558,2026-07-16,Absent
927,S0054,SUB0661,2026-06-21,Leave
928,S0490,SUB0924,2026-02-10,Leave
929,S0289,SUB0986,2026-04-03,Present
930,S0882,SUB0961,2026-01-18,Absent
931,S0768,SUB0946,2025-08-15,Absent
932,S0021,SUB0162,2026-05-19,Absent
933,S0239,SUB0938,2025-12-14,Present
934,S0812,SUB0597,2025-08-04,Absent
935,S0550,SUB0688,2025-11-13,Leave
936,S0164,SUB0530,2025-11-18,Absent
937,S0823,SUB0344,2026-07-08,Present
938,S0208,SUB0314,2026-06-21,Present
939,S0094,SUB0439,2026-05-27,Absent
940,S0470,SUB0450,2026-03-17,Present
941,S0252,SUB0674,2026-01-20,Absent
942,S0078,SUB0402,2026-02-06,Absent
943,S0734,SUB0427,2025-08-04,Leave
944,S0198,SUB0390,2026-05-05,Leave
945,S0206,SUB0044,2025-10-17,Leave
946,S0337,SUB0641,2026-07-09,Present
947,S0653,SUB0886,2026-03-27,Leave
948,S0975,SUB0705,2025-11-08,Present
949,S0235,SUB0499,2026-03-01,Absent
950,S0720,SUB0849,2025-08-12,Leave
951,S0275,SUB0831,2025-08-29,Present
952,S0302,SUB0795,2026-02-04,Absent
953,S0087,SUB0857,2025-09-18,Leave
954,S0094,SUB0636,2026-03-28,Absent
955,S0821,SUB0139,2026-04-24,Leave
956,S0633,SUB0002,2025-10-11,Leave
957,S0916,SUB0222,2025-08-04,Present
958,S0586,SUB0586,2025-10-01,Absent
959,S0069,SUB0307,2026-07-11,Present
960,S0583,SUB0249,2026-01-20,Leave
961,S0985,SUB0241,2026-01-31,Leave
962,S0652,SUB0323,2026-01-26,Leave
963,S0657,SUB0246,2026-06-23,Absent
964,S0019,SUB0517,2026-03-12,Present
965,S0772,SUB0171,2025-12-30,Present
966,S0528,SUB0721,2026-03-17,Present
967,S0479,SUB0322,2025-09-03,Leave
968,S0896,SUB0591,2025-08-28,Absent
969,S0075,SUB0925,2025-12-16,Leave
970,S0064,SUB0870,2026-04-04,Absent
971,S0386,SUB0197,2025-07-31,Leave
972,S0414,SUB0974,2025-11-01,Absent
973,S0083,SUB0628,2025-07-19,Absent
974,S0804,SUB0425,2025-09-09,Absent
975,S0109,SUB0223,2025-08-03,Absent
976,S0689,SUB0743,2026-01-30,Leave
977,S0321,SUB0206,2026-01-25,Leave
978,S0550,SUB0646,2026-01-13,Absent
979,S0461,SUB0762,2026-04-27,Leave
980,S0998,SUB0802,2025-11-21,Present
981,S0048,SUB0563,2025-09-09,Leave
982,S0551,SUB0652,2025-09-24,Leave
983,S0742,SUB0268,2025-09-05,Present
984,S0986,SUB0413,2025-08-27,Leave
985,S0783,SUB0527,2025-09-18,Present
986,S0874,SUB0846,2026-02-26,Present
987,S0690,SUB0155,2025-10-03,Leave
988,S0534,SUB0312,2025-09-27,Leave
989,S0351,SUB0308,2026-03-29,Leave
990,S0872,SUB0086,2026-01-11,Present
991,S0954,SUB0830,2026-06-08,Present
992,S0463,SUB0573,2025-12-25,Absent
993,S0220,SUB0039,2026-03-01,Present
994,S0337,SUB0522,2026-03-20,Absent
995,S0062,SUB0457,2026-05-29,Leave
996,S0173,SUB0106,2026-06-13,Leave
997,S0419,SUB0133,2026-05-11,Present
998,S0873,SUB0674,2025-08-17,Absent
999,S0101,SUB0386,2026-01-31,Present
1000,S0147,SUB0566,2025-12-06,Present
1001,S0807,SUB0436,2025-12-30,Absent
1002,S0106,SUB0758,2026-02-18,Present
1003,S0302,SUB0352,2026-01-09,Leave
1004,S0548,SUB0102,2025-09-13,Absent
1005,S0914,SUB0893,2026-04-10,Leave
1006,S0952,SUB0137,2025-12-04,Absent
1007,S0727,SUB0769,2025-10-10,Leave
1008,S0140,SUB0705,2026-07-04,Present
1009,S0493,SUB0446,2026-06-30,Absent
1010,S0288,SUB0707,2026-04-22,Leave
1011,S0327,SUB0987,2026-05-16,Leave
1012,S0395,SUB0728,2025-08-14,Leave
1013,S0184,SUB0182,2026-06-20,Leave
1014,S0845,SUB0370,2026-04-24,Present
1015,S0782,SUB0331,2026-06-01,Present
1016,S0875,SUB0735,2026-03-29,Absent
1017,S0646,SUB0924,2026-01-25,Present
1018,S0667,SUB0711,2026-03-21,Leave
1019,S0163,SUB0505,2026-05-03,Leave
1020,S0227,SUB0079,2026-03-19,Absent
1021,S0035,SUB0711,2026-05-02,Present
1022,S0754,SUB0053,2025-09-08,Leave
1023,S0789,SUB0796,2025-12-27,Present
1024,S0703,SUB0202,2026-02-13,Leave
1025,S0671,SUB0808,2026-02-19,Leave
1026,S0183,SUB0155,2026-04-09,Present
1027,S0458,SUB0628,2026-07-12,Absent
1028,S0431,SUB0129,2026-05-26,Leave
1029,S0678,SUB0953,2025-12-26,Leave
1030,S0342,SUB0143,2025-11-06,Present
1031,S0484,SUB0447,2025-08-19,Present
1032,S0243,SUB0780,2025-11-01,Present
1033,S0095,SUB0508,2026-01-26,Present
1034,S0730,SUB0343,2026-01-09,Leave
1035,S0143,SUB0946,2025-12-06,Present
1036,S0219,SUB0408,2025-12-27,Leave
1037,S0212,SUB0509,2026-03-15,Leave
1038,S0105,SUB0909,2025-08-29,Leave
1039,S0942,SUB0615,2026-07-14,Leave
1040,S0925,SUB0157,2025-12-05,Absent
1041,S0889,SUB0179,2025-08-16,Present
1042,S0851,SUB0788,2026-02-08,Absent
1043,S0507,SUB0848,2025-07-26,Absent
1044,S0560,SUB0720,2026-01-27,Present
1045,S0522,SUB0190,2026-06-14,Absent
1046,S0794,SUB0691,2026-01-21,Present
1047,S0321,SUB0205,2025-12-23,Absent
1048,S0651,SUB0262,2025-09-28,Leave
1049,S0434,SUB0199,2026-02-17,Present
1050,S0455,SUB0828,2025-10-26,Absent
1051,S0030,SUB0748,2025-11-01,Leave
1052,S0617,SUB0264,2025-12-07,Present
1053,S0038,SUB0682,2026-05-08,Absent
1054,S0339,SUB0509,2026-01-08,Leave
1055,S0662,SUB0683,2025-08-03,Leave
1056,S0197,SUB0032,2025-10-26,Absent
1057,S0914,SUB0241,2026-01-13,Absent
1058,S0390,SUB0653,2025-10-25,Leave
1059,S0359,SUB0810,2026-05-23,Present
1060,S0006,SUB0055,2026-05-29,Present
1061,S1000,SUB0549,2026-05-06,Leave
1062,S0817,SUB0846,2026-06-11,Absent
1063,S0536,SUB0392,2026-06-19,Present
1064,S0662,SUB0023,2026-01-24,Absent
1065,S0731,SUB0131,2026-04-29,Leave
1066,S0638,SUB0636,2026-03-13,Present
1067,S0891,SUB0926,2025-12-22,Leave
1068,S0406,SUB0560,2025-11-16,Leave
1069,S0664,SUB0955,2026-06-02,Leave
1070,S0447,SUB0565,2025-10-29,Present
1071,S0614,SUB0264,2026-05-02,Absent
1072,S0193,SUB0356,2025-09-23,Present
1073,S0825,SUB0502,2026-02-17,Leave
1074,S0585,SUB0678,2026-04-20,Absent
1075,S0347,SUB0174,2025-07-28,Present
1076,S0943,SUB0017,2025-10-23,Leave
1077,S0036,SUB0200,2026-03-08,Present
1078,S0407,SUB0217,2025-12-09,Leave
1079,S0226,SUB0298,2026-07-02,Absent
1080,S0413,SUB0060,2025-12-05,Present
1081,S0155,SUB0619,2026-03-26,Absent
1082,S0238,SUB0423,2025-09-28,Present
1083,S0961,SUB0968,2025-10-07,Absent
1084,S0854,SUB0872,2026-02-11,Present
1085,S0640,SUB0906,2025-10-23,Present
1086,S0205,SUB0307,2026-04-10,Absent
1087,S0565,SUB0477,2025-11-25,Present
1088,S0036,SUB0006,2025-07-31,Leave
1089,S0914,SUB0446,2026-06-19,Leave
1090,S0324,SUB0787,2026-03-02,Present
1091,S0179,SUB0026,2026-04-24,Leave
1092,S0129,SUB0843,2026-06-16,Absent
1093,S0042,SUB0992,2026-05-15,Absent
1094,S0922,SUB0941,2025-08-19,Absent
1095,S0330,SUB0717,2026-05-06,Absent
1096,S0526,SUB0387,2026-06-29,Present
1097,S0100,SUB0047,2025-08-15,Absent
1098,S0501,SUB0637,2026-04-25,Leave
1099,S0718,SUB0997,2025-09-14,Present
1100,S0310,SUB0350,2025-09-19,Absent
1101,S0686,SUB0661,2026-03-22,Absent
1102,S0946,SUB0305,2026-04-13,Present
1103,S0664,SUB0095,2026-02-01,Absent
1104,S0999,SUB0814,2026-06-03,Absent
1105,S0147,SUB0690,2026-01-26,Present
1106,S0175,SUB0246,2025-07-24,Absent
1107,S0613,SUB0666,2026-06-21,Absent
1108,S0170,SUB0254,2025-11-06,Present
1109,S0103,SUB0275,2025-12-02,Leave
1110,S0045,SUB0148,2025-10-31,Leave
1111,S0408,SUB0115,2025-12-09,Absent
1112,S0589,SUB0359,2025-10-13,Present
1113,S0094,SUB0313,2026-03-14,Present
1114,S0665,SUB0131,2026-05-11,Present
1115,S0824,SUB0654,2025-09-05,Present
1116,S0765,SUB0332,2025-12-05,Absent
1117,S0505,SUB0381,2026-06-20,Absent
1118,S0816,SUB0932,2025-12-18,Present
1119,S0257,SUB0707,2025-11-28,Absent
1120,S0574,SUB0728,2026-06-15,Present
1121,S0159,SUB0300,2026-06-06,Absent
1122,S0314,SUB0085,2025-12-28,Absent
1123,S0087,SUB0514,2025-08-28,Present
1124,S0856,SUB0002,2025-11-10,Leave
1125,S0859,SUB0804,2026-05-27,Leave
1126,S0898,SUB0117,2026-01-08,Absent
1127,S0724,SUB0282,2026-07-01,Absent
1128,S0933,SUB0627,2026-04-20,Absent
1129,S0141,SUB0588,2026-07-12,Absent
1130,S0602,SUB0548,2025-11-02,Present
1131,S0995,SUB0774,2025-09-12,Present
1132,S0625,SUB0077,2026-05-31,Present
1133,S0789,SUB0543,2025-11-05,Absent
1134,S0320,SUB0121,2026-06-16,Present
1135,S0068,SUB0788,2026-03-20,Leave
1136,S0807,SUB0340,2026-06-19,Leave
1137,S0699,SUB0741,2026-03-11,Present
1138,S0969,SUB0699,2026-02-24,Absent
1139,S0445,SUB0676,2026-05-21,Leave
1140,S0966,SUB0014,2026-01-27,Present
1141,S0562,SUB0703,2026-03-26,Leave
1142,S0771,SUB0673,2025-11-02,Present
1143,S0831,SUB0299,2026-02-01,Absent
1144,S0289,SUB0403,2026-01-14,Leave
1145,S0605,SUB0801,2026-02-28,Present
1146,S0878,SUB0588,2026-07-11,Absent
1147,S0501,SUB0410,2025-10-05,Present
1148,S0469,SUB0138,2026-01-16,Absent
1149,S0074,SUB0642,2025-12-09,Leave
1150,S0269,SUB0094,2025-08-13,Leave
1151,S0352,SUB0225,2026-04-26,Absent
1152,S0149,SUB0949,2026-04-24,Absent
1153,S0559,SUB0752,2025-12-27,Present
1154,S0189,SUB0949,2025-12-28,Present
1155,S0130,SUB0204,2026-06-25,Present
1156,S0936,SUB0812,2026-03-12,Leave
1157,S0802,SUB0177,2026-01-14,Leave
1158,S0456,SUB0386,2026-07-03,Absent
1159,S0122,SUB0995,2026-02-18,Leave
1160,S0041,SUB0495,2026-01-09,Leave
1161,S0770,SUB0316,2025-08-09,Absent
1162,S0515,SUB0870,2026-06-01,Present
1163,S0762,SUB0874,2026-03-24,Absent
1164,S0235,SUB0992,2026-06-26,Absent
1165,S0546,SUB0518,2025-08-03,Present
1166,S0988,SUB0210,2025-07-21,Absent
1167,S0045,SUB0690,2026-04-17,Leave
1168,S0338,SUB0331,2025-09-14,Absent
1169,S0475,SUB0935,2025-09-23,Absent
1170,S0213,SUB0496,2026-05-20,Leave
1171,S0744,SUB0925,2026-05-31,Present
1172,S0530,SUB0061,2026-07-01,Absent
1173,S0232,SUB0236,2025-08-28,Absent
1174,S0966,SUB0023,2026-06-12,Leave
1175,S0791,SUB0506,2025-08-04,Present
1176,S0814,SUB0205,2026-03-14,Present
1177,S0550,SUB0545,2026-02-11,Present
1178,S0419,SUB0973,2026-04-26,Present
1179,S0498,SUB0306,2025-12-28,Absent
1180,S0868,SUB0648,2026-06-26,Leave
1181,S0161,SUB0194,2025-07-22,Present
1182,S0595,SUB0837,2026-02-07,Present
1183,S0419,SUB0618,2025-10-24,Leave
1184,S0216,SUB0019,2026-07-07,Present
1185,S0958,SUB0361,2025-09-10,Leave
1186,S0923,SUB0935,2026-05-22,Leave
1187,S0105,SUB0604,2025-09-13,Present
1188,S0276,SUB0249,2026-06-01,Absent
1189,S0402,SUB0136,2025-08-23,Leave
1190,S0650,SUB0361,2025-08-17,Absent
1191,S0218,SUB0314,2026-03-05,Present
1192,S0466,SUB0159,2026-01-17,Absent
1193,S0845,SUB0407,2026-05-26,Absent
1194,S0905,SUB0218,2026-06-25,Present
1195,S0986,SUB0580,2025-08-01,Absent
1196,S0027,SUB0479,2026-02-23,Absent
1197,S0035,SUB0412,2026-04-08,Absent
1198,S0022,SUB0696,2026-04-03,Leave
1199,S0488,SUB0256,2025-10-13,Leave
1200,S0747,SUB0160,2025-08-08,Absent
1201,S0810,SUB0473,2026-06-15,Present
1202,S0385,SUB0235,2026-06-01,Absent
1203,S0986,SUB0550,2025-10-26,Present
1204,S0554,SUB0742,2026-03-17,Absent
1205,S0289,SUB0825,2025-07-28,Leave
1206,S0360,SUB0390,2026-05-28,Leave
1207,S0556,SUB0706,2025-12-15,Absent
1208,S0129,SUB0813,2026-04-23,Absent
1209,S0140,SUB0616,2026-04-17,Present
1210,S0591,SUB0988,2026-02-02,Present
1211,S0795,SUB0637,2025-12-15,Absent
1212,S0357,SUB0500,2026-02-18,Absent
1213,S0055,SUB0019,2026-05-10,Absent
1214,S0517,SUB0616,2025-12-16,Absent
1215,S0804,SUB0614,2025-08-15,Absent
1216,S0674,SUB0778,2025-11-19,Present
1217,S0731,SUB0861,2026-04-26,Absent
1218,S0382,SUB0261,2026-05-28,Absent
1219,S0994,SUB0668,2025-12-01,Leave
1220,S0573,SUB0403,2026-03-25,Present
1221,S0475,SUB0467,2026-06-05,Absent
1222,S0988,SUB0419,2026-03-13,Present
