result_id,student_id,subject_id,marks,grade,year,semester
657,S0041,SUB0599,89,B,2023,5
658,S0423,SUB0732,45,C,2023,4
659,S0498,SUB0671,93,C,2023,8
660,S0523,SUB0776,39,F,2023,6
661,S0203,SUB0234,85,A+,2022,7
662,S0657,SUB0894,76,D,2022,2
663,S0633,SUB0950,64,C,2025,5
664,S0576,SUB0168,46,D,2024,3
665,S0432,SUB0295,82,C,2022,7
666,S0937,SUB0196,85,B,2023,2
667,S0619,SUB0488,87,D,2023,2
668,S0438,SUB0915,45,C,2025,8
669,S0763,SUB0542,81,C,2022,1
670,S0571,SUB0573,78,A,2024,1
671,S0025,SUB0637,84,A+,2026,8
672,S0488,SUB0701,75,A+,2024,6
673,S0463,SUB0622,46,B,2023,8
674,S0619,SUB0503,96,C,2022,7
675,S0421,SUB0192,82,C,2026,2
676,S0506,SUB0230,45,B+,2026,7
677,S0605,SUB0350,49,B,2022,7
678,S0241,SUB0464,56,F,2024,1
679,S0658,SUB0359,72,A,2026,8
680,S0154,SUB0443,41,D,2025,7
681,S0833,SUB0982,76,B,2025,7
682,S0318,SUB0039,83,A+,2025,5
683,S0550,SUB0758,85,B,2023,3
684,S0863,SUB0718,80,B,2022,2
685,S0647,SUB0128,92,B+,2024,7
686,S0308,SUB0782,81,B,2025,7
687,S0310,SUB0605,84,A,2024,5
688,S0868,SUB0426,66,A,2025,2
689,S0683,SUB0097,36,B+,2022,1
690,S0409,SUB0501,87,C,2024,1
691,S0030,SUB0967,73,C,2025,6
692,S0201,SUB0680,87,A,2026,1
693,S0996,SUB0925,53,A+,2024,4
694,S0683,SUB0772,52,D,2023,4
695,S0274,SUB0452,53,A+,2025,6
696,S0379,SUB0434,68,C,2026,2
697,S0961,SUB0367,50,D,2023,4
698,S0709,SUB0473,86,A,2025,7
699,S0758,SUB0206,52,A+,2026,6
700,S0646,SUB0494,89,A+,2023,2
701,S0866,SUB0930,40,A,2026,6
702,S0966,SUB0605,36,B+,2023,6
703,S0130,SUB0262,46,A+,2022,6
704,S0140,SUB0147,89,B,2026,7
705,S0654,SUB0519,60,C,2025,2
706,S0198,SUB0214,67,D,2024,3
707,S0353,SUB0526,80,C,2022,1
708,S0625,SUB0399,71,B+,2022,6
709,S0675,SUB0862,72,B+,2024,2
710,S0607,SUB0986,39,C,2025,3
711,S0097,SUB0013,39,A,2025,1
712,S0570,SUB0034,93,C,2025,2
713,S0598,SUB0783,95,A+,2025,7
714,S0274,SUB0205,69,D,2022,1
715,S0231,SUB0793,73,B+,2023,8
716,S0098,SUB0698,84,A,2026,8
717,S0154,SUB0894,91,C,2025,6
718,S0033,SUB0851,41,C,2025,4
719,S0741,SUB0514,38,B,2022,7
720,S0110,SUB0092,86,C,2024,2
721,S0813,SUB0715,55,A+,2025,5
722,S0109,SUB0425,38,B,2025,8
723,S0740,SUB0360,70,A+,2026,5
724,S0763,SUB0410,50,D,2024,2
725,S0890,SUB0436,42,B,2023,6
726,S0853,SUB0467,91,C,2024,3
727,S0768,SUB0683,41,F,2025,5
728,S0504,SUB0892,63,B+,2026,1
729,S0897,SUB0501,59,F,2022,1
730,S0634,SUB0118,50,A,2022,3
731,S0050,SUB0237,91,C,2024,6
732,S0151,SUB0373,97,A+,2026,4
733,S0315,SUB0208,73,B+,2025,3
734,S0519,SUB0208,75,A,2022,3
735,S0424,SUB0430,50,A,2025,6
736,S0800,SUB0266,76,F,2024,3
737,S0808,SUB0795,98,A+,2023,1
738,S0689,SUB0839,91,A+,2025,2
739,S0978,SUB0987,81,D,2026,3
740,S0022,SUB0950,88,C,2024,2
741,S0562,SUB0038,56,A,2025,6
742,S0513,SUB0104,83,F,2022,4
743,S0767,SUB0878,97,A+,2024,4
744,S0820,SUB0530,64,C,2023,5
745,S0498,SUB0684,93,D,2026,3
746,S0386,SUB0191,84,A+,2026,3
747,S0638,SUB0435,68,B+,2024,8
748,S0275,SUB0422,75,A,2024,7
749,S0142,SUB0959,54,C,2022,6
750,S0123,SUB0296,57,B,2026,8
751,S0446,SUB0933,93,A+,2023,7
752,S0577,SUB0023,88,C,2026,6
753,S0947,SUB0602,44,A+,2024,8
754,S0601,SUB0473,100,B+,2022,8
755,S0637,SUB0581,68,C,2022,7
756,S0287,SUB0278,66,A,2026,1
757,S0816,SUB0902,100,B+,2023,1
758,S0169,SUB0929,37,B+,2026,1
759,S0059,SUB0334,70,B,2026,4
760,S0051,SUB0449,82,B+,2026,8
761,S0617,SUB0799,83,B,2026,8
762,S0675,SUB0832,94,D,2023,5
763,S0104,SUB0463,67,A,2022,2
764,S0190,SUB0733,46,D,2025,3
765,S0407,SUB0576,83,C,2023,4
766,S0013,SUB0360,61,B,2026,4
767,S0289,SUB0925,42,B+,2023,8
768,S0876,SUB0475,81,F,2025,5
769,S0966,SUB0666,69,B,2026,2
770,S0598,SUB0093,52,B+,2024,7
771,S0559,SUB0491,70,B,2026,4
772,S0923,SUB0321,68,A+,2025,1
773,S0764,SUB0186,61,A,2024,5
774,S0661,SUB0593,45,B,2022,4
775,S0994,SUB0013,53,B,2025,7
776,S0657,SUB0618,58,F,2025,3
777,S0408,SUB0194,62,D,2026,5
778,S0408,SUB0011,87,F,2023,8
779,S0788,SUB0496,51,F,2025,8
780,S0829,SUB0828,48,B,2026,8
781,S0912,SUB0762,84,B+,2026,5
782,S0933,SUB0147,65,B+,2026,4
783,S0520,SUB0907,46,F,2022,6
784,S0732,SUB0776,45,D,2025,7
785,S0467,SUB0892,61,F,2025,1
786,S0875,SUB0398,83,A+,2026,8
787,S0630,SUB0719,74,D,2022,1
788,S0431,SUB0377,53,A,2026,7
789,S0079,SUB0857,60,C,2026,5
790,S0888,SUB0317,89,A+,2025,6
791,S0342,SUB0292,51,B+,2023,1
792,S0696,SUB0133,88,A+,2026,3
793,S0289,SUB0406,86,F,2022,6
794,S0634,SUB0137,90,C,2025,8
795,S0719,SUB0199,64,B+,2026,5
796,S0243,SUB0398,58,D,2023,2
797,S0932,SUB0198,71,B,2025,6
798,S0109,SUB0170,71,B+,2022,7
799,S0623,SUB0567,100,B+,2024,4
800,S0092,SUB0160,36,F,2022,6
801,S0086,SUB0178,59,B+,2026,4
802,S0543,SUB0010,41,B+,2024,1
803,S0492,SUB0107,61,F,2025,2
804,S0832,SUB0211,70,B,2022,8
805,S0830,SUB0139,75,A,2023,7
806,S0207,SUB0578,64,F,2025,3
807,S0585,SUB0442,44,A+,2024,6
808,S0456,SUB0937,59,A,2023,1
809,S0875,SUB0219,37,C,2026,3
810,S0289,SUB0669,78,B,2024,7
811,S0068,SUB0971,89,A+,2024,2
812,S0868,SUB0025,35,A+,2026,8
813,S0748,SUB0227,64,C,2022,7
814,S0949,SUB0589,85,A+,2026,2
815,S0939,SUB0678,80,F,2026,3
816,S0628,SUB0197,50,D,2023,8
817,S0419,SUB0967,64,C,2024,3
818,S0136,SUB0622,80,A+,2025,4
819,S0820,SUB0226,45,B+,2022,8
820,S0389,SUB0753,38,C,2024,3
821,S0680,SUB0533,80,C,2022,8
822,S0374,SUB0245,51,A+,2022,8
823,S0297,SUB0971,65,F,2025,5
824,S0891,SUB0016,65,F,2023,8
825,S0145,SUB0242,78,C,2024,1
826,S0964,SUB0847,36,F,2023,7
827,S0530,SUB0375,53,B,2023,1
828,S0780,SUB0455,88,B+,2026,6
829,S0272,SUB0075,43,B,2022,3
830,S0630,SUB0255,60,F,2025,6
831,S0092,SUB0757,45,A,2025,2
832,S0580,SUB0454,84,B,2023,6
833,S0492,SUB0547,63,A,2024,1
834,S0915,SUB0021,89,F,2025,3
835,S0364,SUB0322,96,D,2022,7
836,S0125,SUB0097,48,F,2022,8
837,S0869,SUB0068,40,B,2023,1
838,S0488,SUB0242,68,A+,2026,1
839,S0490,SUB0232,74,B+,2025,8
840,S0878,SUB0897,46,B+,2024,8
841,S0551,SUB0525,54,B+,2022,4
842,S0561,SUB0699,99,A,2026,1
843,S0505,SUB0083,69,D,2026,3
844,S0024,SUB0136,55,B,2023,8
845,S0624,SUB0694,82,D,2022,5
846,S0421,SUB0043,87,B+,2023,4
847,S0775,SUB0361,77,B+,2024,4
848,S0057,SUB0284,98,D,2023,4
849,S0879,SUB0743,71,A,2025,1
850,S0189,SUB0156,82,C,2024,7
851,S0515,SUB0278,48,A,2025,1
852,S0034,SUB0470,72,F,2023,5
853,S0409,SUB0423,76,A,2022,7
854,S0055,SUB0385,69,F,2024,4
855,S0458,SUB0040,68,A+,2025,5
856,S0169,SUB0937,53,F,2022,5
857,S0731,SUB0566,84,F,2022,6
858,S0766,SUB0601,53,C,2025,3
859,S0660,SUB0924,57,A,2025,8
860,S0049,SUB0956,55,A+,2022,1
861,S0097,SUB0182,63,B+,2022,3
862,S0878,SUB0159,90,A,2023,1
863,S0920,SUB0037,47,C,2026,5
864,S0436,SUB0249,76,B+,2023,6
865,S0807,SUB0008,82,A,2025,1
866,S0567,SUB0600,63,B+,2025,6
867,S0085,SUB0366,54,A,2024,2
868,S0434,SUB0191,50,C,2026,3
869,S0650,SUB0148,54,A+,2024,8
870,S0796,SUB0824,41,D,2022,3
871,S0844,SUB0521,42,C,2024,3
872,S0153,SUB0282,57,D,2022,3
873,S0112,SUB0088,58,F,2025,8
874,S0158,SUB0926,64,B+,2026,8
875,S0308,SUB0904,43,A,2026,3
876,S0538,SUB0641,60,B+,2024,2
877,S0617,SUB0603,70,F,2026,8
878,S0546,SUB0776,43,A+,2024,5
879,S0820,SUB0327,66,A+,2022,4
880,S0005,SUB0942,58,B+,2023,1
881,S0227,SUB0555,90,B+,2024,5
882,S0514,SUB0566,43,A,2024,8
883,S0374,SUB0407,61,B,2024,1
884,S0893,SUB0159,52,A+,2026,2
885,S0887,SUB0593,77,A,2023,8
886,S0039,SUB0696,58,B,2025,5
887,S0842,SUB0556,48,C,2024,7
888,S0155,SUB0605,50,C,2022,6
889,S0602,SUB0509,80,B+,2024,1
890,S0122,SUB0357,45,B+,2023,7
891,S0729,SUB0078,72,B+,2024,2
892,S0970,SUB0895,54,B+,2022,3
893,S0921,SUB0294,97,A,2023,5
894,S0883,SUB0049,61,B+,2025,7
895,S0214,SUB0785,67,D,2026,8
896,S0679,SUB0265,100,D,2023,6
897,S0039,SUB0816,53,B+,2024,3
898,S0216,SUB0047,98,A,2024,7
899,S0266,SUB0789,60,A,2024,4
900,S0325,SUB0863,90,A,2025,6
901,S0189,SUB0312,70,C,2022,2
902,S0291,SUB0540,66,C,2022,3
903,S0171,SUB0654,39,B,2024,6
904,S0903,SUB0577,91,B,2025,1
905,S0936,SUB0944,97,B+,2024,5
906,S0941,SUB0079,39,B,2023,5
907,S0180,SUB0032,46,F,2023,6
908,S0623,SUB0088,88,B,2026,8
909,S0852,SUB0108,54,C,2026,8
910,S0307,SUB0480,68,C,2022,1
911,S0188,SUB0825,76,A,2023,4
912,S0334,SUB0537,62,C,2022,3
913,S0005,SUB0700,45,B+,2024,6
914,S0230,SUB0715,69,A+,2022,2
915,S0540,SUB0370,46,A+,2023,8
916,S0708,SUB0279,60,A+,2026,4
917,S0812,SUB0124,48,C,2025,4
918,S0647,SUB0253,99,B,2024,4
919,S0173,SUB0210,59,A,2025,8
920,S0950,SUB0982,36,B+,2024,7
921,S0518,SUB0916,57,A+,2025,2
922,S0931,SUB0657,65,A,2025,4
923,S0946,SUB0435,40,A+,2025,4
924,S0798,SUB0686,66,A,2023,4
925,S0932,SUB0032,88,D,2022,5
926,S0012,SUB0867,44,F,2022,2
927,S0002,SUB0991,38,B,2026,6
928,S0360,SUB0168,58,B+,2026,4
929,S0848,SUB0765,75,A,2023,5
930,S0380,SUB0637,44,A+,2025,7
931,S0271,SUB0002,76,B,2024,8
932,S0086,SUB0117,62,A+,2026,2
933,S0374,SUB0142,41,C,2024,7
934,S0500,SUB0675,77,A+,2024,4
935,S0007,SUB0458,39,D,2026,5
936,S0859,SUB0337,73,F,2022,5
937,S0996,SUB0338,96,B+,2023,8
938,S0288,SUB0354,94,F,2022,1
939,S0502,SUB0517,95,C,2023,1
940,S0627,SUB0238,45,C,2023,3
941,S0321,SUB0765,61,B+,2026,7
942,S0363,SUB0674,68,A,2026,1
943,S0883,SUB0345,81,C,2024,5
944,S0352,SUB0131,70,B,2026,5
945,S0335,SUB0175,86,B+,2024,8
946,S0984,SUB0274,42,A+,2026,2
947,S0905,SUB0839,36,C,2026,4
948,S0377,SUB0982,39,B+,2022,4
949,S0863,SUB0535,39,F,2023,3
950,S0252,SUB0528,40,A,2026,8
951,S0202,SUB0249,73,A,2024,2
952,S0928,SUB0074,63,C,2023,1
953,S0668,SUB0253,94,B,2022,3
954,S0227,SUB0411,69,C,2026,7
955,S0535,SUB0762,53,F,2025,4
956,S0184,SUB0731,48,A+,2024,5
957,S0803,SUB0793,45,A,2023,8
958,S0171,SUB0671,91,F,2024,8
959,S0872,SUB0910,83,D,2025,1
960,S0231,SUB0292,78,A,2022,5
961,S0613,SUB0148,45,A+,2022,3
962,S0303,SUB0351,80,A+,2026,4
963,S0335,SUB0769,47,A+,2026,6
964,S0560,SUB0200,95,A,2026,1
965,S0709,SUB0972,40,A+,2025,7
966,S0247,SUB0594,75,B+,2024,2
967,S0065,SUB0933,44,F,2024,4
968,S0922,SUB0396,87,D,2024,3
969,S0335,SUB0313,90,C,2025,2
970,S0215,SUB0198,65,B+,2024,2
971,S0112,SUB0689,72,D,2022,7
972,S0338,SUB0693,98,F,2025,2
973,S0501,SUB0321,96,D,2023,6
974,S0285,SUB0921,94,A+,2025,8
975,S0624,SUB0744,60,A+,2023,2
976,S0338,SUB0585,76,F,2024,5
977,S0101,SUB0840,97,B+,2026,6
978,S0266,SUB0752,72,F,2026,1
979,S0358,SUB0821,75,C,2024,6
980,S0665,SUB0586,96,F,2024,3
981,S0119,SUB0813,61,A+,2023,5
982,S0507,SUB0572,41,B+,2023,8
983,S0752,SUB0407,37,F,2025,5
984,S0587,SUB0885,55,B+,2026,1
985,S0897,SUB0265,96,A,2024,6
986,S0667,SUB0227,71,D,2026,2
987,S0313,SUB0923,78,F,2026,7
988,S0147,SUB0409,72,B+,2025,3
989,S0213,SUB0276,93,B,2022,7
990,S0601,SUB0026,65,D,2025,5
991,S0332,SUB0361,80,F,2023,1
992,S0796,SUB0275,97,B+,2026,1
993,S0258,SUB0604,98,B+,2022,8
994,S0511,SUB0335,49,C,2022,3
995,S0501,SUB0594,47,B+,2025,8
996,S0784,SUB0909,51,B,2025,3
997,S0723,SUB0245,59,A+,2022,8
998,S0858,SUB0975,94,C,2025,8
999,S0130,SUB0235,46,A,2026,2
1000,S0318,SUB0149,50,C,2026,8
1001,S0946,SUB0557,62,A,2022,4
1002,S0156,SUB0843,35,A+,2023,6
1003,S0519,SUB0842,89,C,2024,3
1004,S0303,SUB0576,67,F,2022,8
1005,S0337,SUB0563,56,B,2024,5
1006,S0782,SUB0451,82,A,2025,8
1007,S0166,SUB0931,47,F,2023,6
1008,S0816,SUB0421,78,D,2022,6
1009,S0026,SUB0823,40,D,2022,6
1010,S0589,SUB0248,92,D,2025,4
1011,S0062,SUB0742,76,A+,2026,8
1012,S0314,SUB0800,83,A,2024,3
1013,S0231,SUB0138,59,A,2026,6
1014,S0638,SUB0947,87,B,2024,1
1015,S0349,SUB0642,100,B+,2024,7
1016,S0575,SUB0623,84,D,2022,3
1017,S0827,SUB0900,82,A+,2023,7
1018,S0644,SUB0167,92,C,2022,8
1019,S0396,SUB0735,53,D,2022,2
1020,S0595,SUB0676,75,C,2023,6
1021,S0502,SUB0679,88,C,2026,5
1022,S0061,SUB0511,62,F,2025,8
1023,S0836,SUB0749,64,A,2025,7
1024,S0985,SUB0014,43,A,2024,7
1025,S0269,SUB0561,66,A,2024,7
1026,S0146,SUB0621,64,A,2023,8
1027,S0554,SUB0705,70,B+,2023,1
1028,S0116,SUB0120,80,F,2022,8
1029,S0618,SUB0912,61,B+,2023,3
1030,S0269,SUB0688,81,A+,2025,3
1031,S0505,SUB0610,72,A+,2026,5
1032,S0770,SUB0240,45,C,2026,3
1033,S0801,SUB0497,85,A+,2026,6
1034,S0547,SUB0042,56,B,2024,4
1035,S0359,SUB0434,97,A,2024,4
1036,S0411,SUB0192,71,A+,2022,8
1037,S0733,SUB0431,36,D,2026,3
1038,S0910,SUB0215,98,F,2022,4
1039,S0349,SUB0093,71,B+,2024,6
1040,S0250,SUB0406,78,A,2023,8
1041,S0560,SUB0112,58,B,2023,4
1042,S0911,SUB0696,56,D,2025,7
1043,S0831,SUB0658,54,B,2022,6
1044,S0776,SUB0407,58,B+,2022,2
1045,S0603,SUB0182,38,A+,2024,1
1046,S0512,SUB0105,94,A+,2023,4
1047,S0354,SUB0774,54,A,2025,6
1048,S0400,SUB0779,90,A+,2024,4
1049,S0701,SUB0664,50,A,2022,6
1050,S0821,SUB0167,96,A+,2024,7
1051,S0963,SUB0920,85,D,2026,5
1052,S0775,SUB0237,84,B+,2023,2
1053,S0530,SUB0779,77,F,2024,2
1054,S0117,SUB0754,66,A,2024,8
1055,S0668,SUB0902,75,B,2025,2
1056,S0453,SUB0612,45,B+,2024,3
1057,S0542,SUB0405,81,D,2024,4
1058,S0786,SUB0402,78,D,2022,5
1059,S0155,SUB0465,59,C,2023,1
1060,S0372,SUB0617,66,A,2024,5
1061,S0930,SUB0853,93,B+,2025,2
1062,S0854,SUB0556,64,D,2023,1
1063,S0920,SUB0912,40,A+,2024,4
1064,S0232,SUB0666,79,B,2023,4
1065,S0265,SUB0919,63,D,2025,1
1066,S0023,SUB0208,42,B+,2022,2
1067,S0196,SUB0672,95,D,2024,1
1068,S0721,SUB0885,41,B+,2025,6
1069,S0997,SUB0108,35,B,2022,6
1070,S0678,SUB0156,52,C,2023,6
1071,S0070,SUB0661,83,A,2026,2
1072,S0094,SUB0280,75,B+,2022,2
1073,S0833,SUB0043,100,D,2024,4
1074,S0526,SUB0521,46,D,2026,2
1075,S0484,SUB0032,57,F,2024,4
1076,S0276,SUB0714,56,F,2024,7
1077,S0952,SUB0080,35,D,2025,6
1078,S0562,SUB0938,80,F,2025,7
1079,S0305,SUB0096,99,A+,2024,5
1080,S0289,SUB0299,86,F,2026,3
1081,S0320,SUB0037,85,C,2022,6
1082,S0715,SUB0483,82,A+,2025,6
1083,S0124,SUB0961,63,A,2024,5
1084,S0429,SUB0370,42,D,2025,7
1085,S0812,SUB0154,66,B+,2024,5
1086,S0909,SUB0235,63,B+,2023,2
1087,S0978,SUB0316,41,B,2023,8
1088,S0738,SUB0670,37,B,2022,6
1089,S0377,SUB0864,72,A+,2023,5
1090,S0163,SUB0845,66,D,2023,3
1091,S0217,SUB0860,82,A,2022,2
1092,S0025,SUB0557,88,B+,2022,6
1093,S0778,SUB0600,43,B,2023,2
1094,S0775,SUB0934,37,A+,2024,2
1095,S0770,SUB0928,81,D,2023,5
1096,S0762,SUB0578,87,B,2022,5
1097,S0862,SUB0419,58,B,2025,1
1098,S0119,SUB0010,37,B,2022,5
1099,S0585,SUB0672,50,B,2022,6
1100,S0245,SUB0619,35,B,2025,3
1101,S0034,SUB0976,99,A,2023,7
1102,S0792,SUB0089,89,D,2023,2
1103,S0124,SUB0752,59,B,2026,3
1104,S0438,SUB0676,43,F,2024,8
1105,S0261,SUB0404,71,F,2024,5
1106,S0960,SUB0175,65,B+,2025,5
1107,S0319,SUB0989,42,C,2025,1
1108,S0667,SUB0942,60,D,2024,4
1109,S0161,SUB0692,83,A+,2026,6
1110,S0848,SUB0554,96,A,2022,7
1111,S0735,SUB0931,76,F,2023,3
1112,S0871,SUB0445,93,D,2022,8
1113,S0860,SUB0356,56,F,2026,5
1114,S0214,SUB0907,53,D,2026,2
1115,S0071,SUB0471,58,C,2025,7
1116,S0725,SUB0176,82,A+,2024,6
1117,S0631,SUB0196,53,A+,2025,4
1118,S0912,SUB0324,47,F,2022,4
1119,S0544,SUB0688,87,A+,2026,3
1120,S0524,SUB0752,48,D,2025,4
1121,S0415,SUB0081,59,A,2024,1
1122,S0746,SUB0625,84,B+,2024,3
1123,S0907,SUB0085,55,A,2023,6
1124,S0684,SUB0516,62,A,2024,4
1125,S0448,SUB0444,35,B+,2024,1
1126,S0822,SUB0221,76,A+,2023,4
1127,S0457,SUB0336,62,B+,2022,4
1128,S0789,SUB0220,65,A+,2022,1
1129,S0541,SUB0029,37,B,2025,5
1130,S0535,SUB0125,88,A,2023,3
1131,S0623,SUB0667,48,D,2023,5
1132,S0781,SUB0535,35,B,2022,1
1133,S0659,SUB0142,99,D,2024,1
1134,S0955,SUB0018,100,B+,2023,8
1135,S0465,SUB0557,50,F,2024,5
1136,S0578,SUB0797,76,F,2026,6
1137,S0712,SUB0670,91,A+,2025,8
1138,S0203,SUB0238,36,A,2026,5
1139,S0446,SUB0347,76,F,2023,1
1140,S0229,SUB0755,100,B+,2024,2
1141,S0847,SUB0553,47,C,2022,5
1142,S0610,SUB0896,92,A,2025,8
1143,S0955,SUB0186,42,F,2023,4
1144,S0848,SUB0698,81,B,2026,7
1145,S0958,SUB0198,83,A+,2022,3
1146,S0993,SUB0450,35,A+,2024,1
1147,S0513,SUB0500,41,B,2024,1
1148,S0274,SUB0443,48,B,2024,3
1149,S0426,SUB0995,82,A+,2022,4
1150,S0588,SUB0263,54,F,2022,1
1151,S0599,SUB0761,50,B+,2022,8
1152,S0220,SUB0018,56,B+,2024,4
1153,S0328,SUB0208,41,A,2022,1
1154,S0846,SUB0376,83,B+,2024,6
1155,S0710,SUB0666,54,B,2022,4
1156,S0004,SUB0533,52,A,2024,7
1157,S0106,SUB0234,84,B,2025,4
1158,S0615,SUB0165,41,B+,2023,7
1159,S0088,SUB0001,95,A,2025,4
1160,S0295,SUB0050,100,C,2024,8
1161,S0626,SUB0040,71,D,2023,4
1162,S0361,SUB0694,46,B+,2026,7
1163,S0629,SUB0881,46,A+,2025,3
1164,S0452,SUB0840,95,C,2025,1
1165,S0006,SUB0285,42,A+,2023,3
1166,S0971,SUB0065,80,F,2023,6
1167,S0057,SUB0040,88,D,2026,3
1168,S0537,SUB0135,77,B+,2022,5
1169,S0583,SUB0811,99,B,2023,4
1170,S0431,SUB0442,93,D,2022,4
1171,S0781,SUB0938,38,B,2022,2
1172,S0187,SUB0537,59,B+,2025,8
1173,S0085,SUB0662,74,B+,2024,1
1174,S0594,SUB0975,48,F,2025,8
1175,S0171,SUB0666,46,F,2024,4
1176,S0803,SUB0129,50,D,2023,5
1177,S0802,SUB0567,73,B,2026,7
1178,S0225,SUB0612,66,D,2025,4
1179,S0917,SUB0379,46,B,2026,7
1180,S0562,SUB0493,96,A+,2026,6
1181,S0798,SUB0402,89,A,2024,8
1182,S0963,SUB0327,61,A,2023,5
1183,S0922,SUB0690,43,A+,2023,5
1184,S0362,SUB0207,92,A,2023,7
1185,S0096,SUB0520,50,B,2022,3
1186,S0129,SUB0795,74,D,2023,6
1187,S0935,SUB0800,96,A,2024,2
1188,S0292,SUB0576,52,B,2022,5
1189,S0382,SUB0222,80,F,2024,7
1190,S0950,SUB0581,51,C,2025,8
1191,S0081,SUB0341,76,F,2024,8
1192,S0159,SUB0816,77,B+,2023,1
1193,S0909,SUB0750,68,A+,2026,8
1194,S0046,SUB0075,94,C,2024,8
1195,S0955,SUB0467,46,B,2022,8
1196,S0286,SUB0820,41,B+,2024,4
1197,S0300,SUB0971,54,C,2024,3
1198,S0747,SUB0915,63,A+,2024,5
1199,S0584,SUB0221,94,B+,2023,7
1200,S0965,SUB0952,85,A,2025,8
1201,S0345,SUB0739,100,C,2022,8
1202,S0052,SUB0289,48,F,2025,3
1203,S0531,SUB0385,82,B+,2026,7
1204,S0539,SUB0353,51,D,2024,6
1205,S0891,SUB0400,40,D,2022,7
1206,S0418,SUB0341,72,D,2025,4
1207,S0075,SUB0169,74,B+,2026,2
1208,S0591,SUB0782,43,B+,2022,4
1209,S0612,SUB0650,60,A,2023,1
1210,S0422,SUB0510,80,B,2025,5
1211,S0279,SUB0878,62,B+,2026,3
1212,S0774,SUB0958,37,B,2023,3
1213,S0941,SUB0702,53,B,2022,8
1214,S0362,SUB0701,39,D,2024,2
1215,S0257,SUB0251,38,B+,2023,8
1216,S0106,SUB0829,79,A,2026,5
1217,S0271,SUB0633,49,C,2024,4
1218,S0925,SUB0821,61,F,2024,6
1219,S0603,SUB0836,67,B+,2026,2
1220,S0462,SUB0246,72,B,2026,6
1221,S0996,SUB0041,40,A,2025,2
1222,S0226,SUB0532,86,B+,2023,1
1223,S0165,SUB0515,39,B+,2022,4
1224,S0802,SUB0453,90,B,2025,2
1225,S0342,SUB0335,84,F,2022,7
1226,S0619,SUB0996,43,A,2022,1
1227,S0365,SUB0347,74,F,2025,3
1228,S0415,SUB0848,49,D,2026,2
1229,S0728,SUB0811,40,A+,2023,6
1230,S0999,SUB0677,39,B+,2025,7
1231,S0254,SUB0278,84,A+,2023,4
1232,S0154,SUB0032,40,A,2024,5
1233,S0557,SUB0476,49,F,2022,6
1234,S0742,SUB0279,58,D,2026,5
1235,S0178,SUB0442,79,B,2023,4
1236,S0406,SUB0896,79,B,2026,4
1237,S0033,SUB0002,67,B+,2022,5
1238,S0664,SUB0340,41,B+,2022,5
1239,S0854,SUB0145,74,C,2024,3
1240,S0077,SUB0517,38,C,2026,1
1241,S0452,SUB0598,81,F,2022,7
1242,S0251,SUB0357,63,B+,2025,7
1243,S0627,SUB0929,63,F,2023,1
1244,S0299,SUB0569,82,F,2026,5
1245,S0460,SUB0065,88,B+,2025,7
1246,S0521,SUB0212,95,C,2023,5
1247,S0715,SUB0610,83,A+,2023,8
1248,S0283,SUB0506,63,D,2024,4
1249,S0484,SUB0941,100,F,2022,4
1250,S0203,SUB0797,83,A,2022,7
1251,S0450,SUB0193,48,F,2023,2
1252,S0016,SUB0394,86,B+,2026,4
1253,S0623,SUB0943,54,A+,2025,8
1254,S0308,SUB0306,87,D,2024,7
1255,S0887,SUB0937,35,D,2025,4
1256,S0819,SUB0037,46,C,2022,6
1257,S0493,SUB0334,83,B+,2026,5
1258,S0341,SUB0396,46,A,2022,4
1259,S0258,SUB0312,46,A+,2023,5
1260,S0408,SUB0060,82,D,2025,6
1261,S0017,SUB0264,43,B,2024,1
1262,S0159,SUB0229,79,B,2026,2
1263,S0256,SUB0264,43,C,2022,8
1264,S0471,SUB0078,89,F,2025,1
1265,S0601,SUB0160,82,B+,2023,4
1266,S0748,SUB0853,78,B+,2026,1
1267,S0320,SUB0022,68,F,2024,5
1268,S0541,SUB0450,74,A,2026,4
1269,S0891,SUB0102,95,D,2022,6
1270,S0959,SUB0084,98,C,2022,3
1271,S0429,SUB0624,60,C,2022,7
1272,S0638,SUB0200,46,D,2025,6
1273,S0460,SUB0588,92,B,2023,8
1274,S0783,SUB0726,71,B+,2024,5
1275,S0852,SUB0596,73,A,2023,8
1276,S0073,SUB0315,90,C,2024,5
1277,S0210,SUB0474,42,C,2026,8
1278,S0501,SUB0928,44,A+,2026,4
1279,S0801,SUB0234,87,B+,2023,7
1280,S0915,SUB0680,46,D,2025,2
1281,S0995,SUB0781,73,B,2025,7
1282,S0660,SUB0737,88,A,2022,7
1283,S0592,SUB0147,52,D,2022,1
1284,S0827,SUB0390,78,F,2023,8
1285,S0108,SUB0666,46,A+,2022,8
1286,S0926,SUB0246,98,F,2024,4
1287,S0959,SUB0787,73,C,2023,8
1288,S0355,SUB0286,66,B,2024,5
1289,S0311,SUB0347,54,A,2024,1
1290,S0945,SUB0447,72,B,2024,6
1291,S0537,SUB0151,36,B+,2023,2
1292,S0406,SUB0552,80,A+,2023,2
1293,S0270,SUB0878,41,A+,2026,7
1294,S0364,SUB0361,96,F,2022,7
1295,S0234,SUB0662,78,B+,2024,7
1296,S0921,SUB0025,98,F,2026,3
1297,S0166,SUB0967,88,A+,2023,3
